time,H_1,H_2,H_3,Hs_1,Hs_2,Hs_3,cry_1,cry_2,cry_3,disloc_density,disloc_density_m,disp_x,disp_y,disp_z,fp_yy,mesh_quality,mesh_quality_m,sliprate,sliprate_m,strain_eff,strain_shear,strain_shear_m,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
0.0015,1151752914.7715,1151752914.7715,1151752914.7715,573975136.99374,573975136.99374,573975136.99374,1,1,1,250100390.45317,253903384.09791,0.00013302877064147,0.00022114303179883,0.00011389679285121,1.1441942933352,3.375e-12,3.375e-12,212.23230947263,536.62562695286,0.17580363928364,0.11672974097004,0.16099141787217,0.13982324453296,654.40048767482,0.46987366255166,0.007726488462648,-0.035735303436523,654.64535928333,0.18953510419784,0.65937618020778,6.4754676359199e-15
0.00151,1149522532.2925,1149522532.2925,1149522532.2925,571744754.51471,571744754.51471,571744754.51471,1,1,1,250256711.19239,253974241.53108,0.00013383775827401,0.00022261987824753,0.00011459659010433,1.1451868313706,3.375e-12,3.375e-12,216.97403347677,315.67406974058,0.17693438535364,0.11750475545087,0.1620253669429,0.14069398263907,653.7045294856,0.34776519463941,-0.034361674064457,-0.049800561293652,653.82575898906,0.14942185756159,0.5254884827745,6.5384980383028e-15
0.00152,1147320475.8607,1147320475.8607,1147320475.8607,569542698.08292,569542698.08292,569542698.08292,1,1,1,250407622.28024,254040316.81821,0.00013465830246496,0.0002240965449877,0.00011531218278201,1.1461777354801,3.375e-12,3.375e-12,215.19846691248,299.62032968812,0.17806349188409,0.11827844592248,0.16307914808753,0.14156393206148,653.18969229826,0.31227404434186,-0.034684329661069,-0.051350117379687,653.27706640411,0.1708007364259,0.49786525638031,6.6036568554199e-15
0.00153,1145136879.7684,1145136879.7684,1145136879.7684,567359101.99058,567359101.99058,567359101.99058,1,1,1,250554071.98161,254105491.01163,0.00013548345256935,0.00022557327897307,0.00011602999035694,1.1471681109839,3.375e-12,3.375e-12,214.65917823086,299.35167020829,0.17919152829946,0.11905136287708,0.16413325895414,0.14243313266483,652.72387015223,0.31639882064893,-0.049076658934553,-0.04507220145765,652.81197410785,0.16712663420122,0.50077542922171,6.6701710895667e-15
0.00154,1142969577.4254,1142969577.4254,1142969577.4254,565191799.64762,565191799.64762,565191799.64762,1,1,1,250696442.04283,254168690.39987,0.00013628005777073,0.00022705013890456,0.0001167081732566,1.1481597529438,3.375e-12,3.375e-12,214.37268273634,300.12276667341,0.18032039711707,0.1198255075855,0.16511323449018,0.14330173192054,652.1390296093,0.069083507455526,-0.082302142240255,-0.0407781637391,651.96304159856,0.13823491582603,0.2240145427352,6.7347901270424e-15
0.00155,1140817528.6146,1140817528.6146,1140817528.6146,563039750.83679,563039750.83679,563039750.83679,1,1,1,250835471.69743,254226302.45778,0.00013711102220903,0.00022852774337586,0.00011744385090321,1.1491509580271,3.375e-12,3.375e-12,214.53460400438,303.41553797676,0.18144804949264,0.12059937728491,0.16621485494796,0.14416943938055,651.49648734559,0.33994707695767,-0.075221567183168,-0.13165067076512,651.56846764914,0.16813889349321,0.46888724391413,6.7954757465573e-15
0.00156,1138683930.7715,1138683930.7715,1138683930.7715,560906152.99368,560906152.99368,560906152.99368,1,1,1,250970241.7455,254288093.91375,0.00013793776770166,0.00023000446931106,0.00011816312822242,1.1501393806982,3.375e-12,3.375e-12,214.22392230911,296.62539662033,0.18257298734678,0.12137002857493,0.16725090457684,0.14503642854239,651.24563302416,0.31083324772201,-0.062393862360544,-0.044391401996521,651.32158848176,0.17664442195583,0.5012407634438,6.8631439110887e-15
0.00157,1136567188.1076,1136567188.1076,1136567188.1076,558789410.32985,558789410.32985,558789410.32985,1,1,1,251101078.73213,254344128.6888,0.00013877155860866,0.00023148170075334,0.00011889803834877,1.1511304341687,3.375e-12,3.375e-12,213.45630892425,300.16321293307,0.1836993493126,0.12214271423727,0.16833020926584,0.14590265590472,650.6993312892,0.2373242488321,-0.06339830090597,-0.08185044524283,650.67109010667,0.20387176327248,0.38126061735173,6.9283513863437e-15
0.00158,1134462123.3283,1134462123.3283,1134462123.3283,556684345.55055,556684345.55055,556684345.55055,1,1,1,251228627.27674,254402998.09152,0.00013960005922241,0.00023295892065743,0.00011962143737636,1.1521208936686,3.375e-12,3.375e-12,213.84835290196,297.79827767095,0.18482458687083,0.12291471782326,0.16939063701095,0.14676819058068,650.18556253927,0.2191504120879,-0.084169125399289,-0.095614981350057,650.14233464117,0.18815005769061,0.37467877038814,6.992625920668e-15
0.00159,1132374311.6963,1132374311.6963,1132374311.6963,554596533.91851,554596533.91851,554596533.91851,1,1,1,251352726.86114,254462445.15556,0.00014042452762323,0.00023443581676853,0.00012034364494582,1.1531097710882,3.375e-12,3.375e-12,213.57349838254,298.47441408741,0.1859478229683,0.12368486121017,0.17042723896739,0.14763300299554,649.82779968599,0.28776926843914,-0.072860800403015,-0.044498579905943,649.86970209615,0.18900676127022,0.47624367891704,7.060503018405e-15
0.0016,1130302972.037,1130302972.037,1130302972.037,552525194.25923,552525194.25923,552525194.25923,1,1,1,251473326.66338,254520105.7954,0.00014125067787843,0.00023591285549183,0.00012106792838876,1.1540997695479,3.375e-12,3.375e-12,213.07134799124,300.67445740193,0.18707146189932,0.12445578317099,0.17148010244021,0.14849708767485,649.35979200024,0.24285379084223,-0.083082980749943,-0.053990949969428,649.35229404437,0.18724216337755,0.429056263978,7.12757499014e-15
0.00161,1128245038.0751,1128245038.0751,1128245038.0751,550467260.29728,550467260.29728,550467260.29728,1,1,1,251590810.44179,254575468.41931,0.00014207438290797,0.00023738987249295,0.00012179173112026,1.1550894045315,3.375e-12,3.375e-12,213.1525858716,299.92615686487,0.18819399016171,0.12522593520698,0.17252971844645,0.14936044352629,648.90016437621,0.29988604441549,-0.078992481312376,-0.047873158883607,648.9465719955,0.19517889706098,0.48548404236181,7.1954141084322e-15
0.00162,1126202471.747,1126202471.747,1126202471.747,548424693.96923,548424693.96923,548424693.96923,1,1,1,251705092.46543,254628723.4593,0.00014289760091572,0.00023886677365373,0.00012251957461868,1.1560790518839,3.375e-12,3.375e-12,212.91109115742,299.70467658947,0.18931594898102,0.12599575498189,0.17358529599662,0.15022307218827,648.4532592841,0.27045530350973,-0.08894574596682,-0.044585046916793,648.47069639731,0.19481241983787,0.46365166923626,7.2637952124948e-15
