time,H_1,H_2,H_3,cry_1,cry_2,cry_3,disloc_density,disp_x,disp_y,disp_z,fp_yy,gd_0,gd_1,gd_10,gd_11,gd_2,gd_3,gd_4,gd_5,gd_6,gd_7,gd_8,gd_9,slip_increment_0,slip_increment_1,slip_increment_10,slip_increment_11,slip_increment_2,slip_increment_3,slip_increment_4,slip_increment_5,slip_increment_6,slip_increment_7,slip_increment_8,slip_increment_9,slip_resistance_0,slip_resistance_1,slip_resistance_10,slip_resistance_11,slip_resistance_2,slip_resistance_3,slip_resistance_4,slip_resistance_5,slip_resistance_6,slip_resistance_7,slip_resistance_8,slip_resistance_9,sliprate,strain_eff,strain_shear,strain_yy,stress_vm,stress_xx,stress_xy,stress_xz,stress_yy,stress_yz,stress_zz,total_twin_volume
3.763671875e-05,808509096.02732,806685137.67877,807104086.12119,0.2913357762414,0.17305285692813,-0.065348243810965,245983362.22809,2.9879196738681e-06,1.1291015625e-05,3.4175624068328e-06,1.0000160574225,497.5162706466,497.5162706466,497.5613768248,497.5613768248,497.5162706466,498.13795045591,498.13795045591,498.13795045591,498.4176005193,498.4176005193,498.4176005193,497.5613768248,0.90030526468657,2.0947883534018,2.4861446189886,-0.28605036330322,0.30859329490153,-0.74487176408013,0.34175389531535,0.24568367519411,-1.8586064919796,-1.0666225235562,-1.9956843013677,1.519188366839,622.06545135005,622.06545135005,622.11055752824,622.11055752824,622.06545135005,622.68713115935,622.68713115935,622.68713115935,622.96678122274,622.96678122274,622.96678122274,622.11055752824,968.38788536835,0.0043036668335826,0.0027380525490788,0.0037557311475233,842.59830426019,-0.055781371517664,-0.0026751869347446,-0.00067276590058266,816.35443028762,0.0014260669697438,-0.069309667290443,1e-06
3.779296875e-05,808476860.93972,806605457.51265,807031606.44337,0.2913357762414,0.17305285692813,-0.065348243810965,246314549.02671,3.0010505827346e-06,1.1337890625e-05,3.437504595459e-06,1.0000172105913,497.49818899588,497.49818899588,497.5403805481,497.5403805481,497.49818899588,498.12481189403,498.12481189403,498.12481189403,498.39281816689,498.39281816689,498.39281816689,497.5403805481,0.96571001787856,2.2263389727606,2.6324738348996,-0.30834252935897,0.33007298393529,-0.7932284460456,0.36267213093837,0.25863735521645,-1.9750667597217,-1.1236596233491,-2.1224773665585,1.6166780388294,622.04961610418,622.04961610418,622.0918076564,622.0918076564,622.04961610418,622.67623900232,622.67623900232,622.67623900232,622.94424527519,622.94424527519,622.94424527519,622.0918076564,1001.1481001432,0.0043218096233463,0.0027497465853412,0.003771291189679,845.84353944871,-0.056232598035172,-0.0026924852743961,-0.00067919037286552,819.50083710287,0.0014310917775273,-0.069877961152636,1e-06
3.794921875e-05,808442582.75502,806520832.13824,806954685.08885,0.2913357762414,0.17305285692813,-0.065348243810965,246643091.96519,3.0142510123178e-06,1.1384765625e-05,3.457922413434e-06,1.0000184357861,497.47894281979,497.47894281979,497.51809278458,497.51809278458,497.47894281979,498.11083991143,498.11083991143,498.11083991143,498.36651092887,498.36651092887,498.36651092887,497.51809278458,1.0351146753283,2.3644748168449,2.7854617667452,-0.33214961966614,0.35274532814893,-0.84403177208636,0.38462155354676,0.27202385487224,-2.0974683143065,-1.183263415565,-2.2556457897031,1.7189130530297,622.03279660138,622.03279660138,622.07194656617,622.07194656617,622.03279660138,622.66469369302,622.66469369302,622.66469369302,622.92036471046,622.92036471046,622.92036471046,622.07194656617,1033.5801781625,0.0043399711630909,0.0027614622284786,0.0037868509673924,849.07081326898,-0.056684890020961,-0.0027095261555123,-0.00068557121759049,822.62976276325,0.0014357250307792,-0.070447911227375,1e-06
3.810546875e-05,808406154.4092,806431020.03726,806873107.09996,0.2913357762414,0.17305285692813,-0.065348243810965,246970129.34943,3.0275242365553e-06,1.1431640625e-05,3.4788427750854e-06,1.0000197366414,497.45847189803,497.45847189803,497.49445139254,497.49445139254,497.45847189803,498.09599168443,498.09599168443,498.09599168443,498.33860246353,498.33860246353,498.33860246353,497.49445139254,1.1087011912729,2.5093734411383,2.9452982606619,-0.35755640072631,0.37665030663913,-0.89734764817003,0.40764434094736,0.2858401473956,-2.2259889175992,-1.245531203621,-2.3953834743414,1.8259941272677,622.01494491637,622.01494491637,622.05092441088,622.05092441088,622.01494491637,622.65246470277,622.65246470277,622.65246470277,622.89507548188,622.89507548188,622.89507548188,622.05092441088,1065.6471644487,0.0043581523409303,0.0027732005301328,0.0038024104805326,852.27925288813,-0.057138202526436,-0.0027262873450866,-0.00069189904161706,825.74034369827,0.0014399526631677,-0.071019469899176,1e-06
3.826171875e-05,808367465.15297,806335772.94123,806786651.57837,0.2913357762414,0.17305285692813,-0.065348243810965,247296527.48065,3.0408735826536e-06,1.1478515625e-05,3.5002936840719e-06,1.0000211169084,497.43671412941,497.43671412941,497.46939251448,497.46939251448,497.43671412941,498.08022297362,498.08022297362,498.08022297362,498.30901399933,498.30901399933,498.30901399933,497.46939251448,1.1866560041734,2.6612120734128,3.1121708499611,-0.38465045655115,0.40182691269148,-0.95323829231366,0.43178404187752,0.3000815339985,-2.3608006146607,-1.3105634060216,-2.5418797927291,1.9380121187308,621.99601177916,621.99601177916,622.02869016423,622.02869016423,621.99601177916,622.63952062338,622.63952062338,622.63952062338,622.86831164909,622.86831164909,622.86831164909,622.02869016423,1097.3149093755,0.004376354069971,0.0027849625725827,0.0038179697289368,855.46796043312,-0.057592488817301,-0.0027427457055793,-0.00069816391312414,828.83169061107,0.001443760979675,-0.071592587337277,1e-06
3.841796875e-05,808326400.57183,806234836.03157,806695091.85982,0.2913357762414,0.17305285692813,-0.065348243810965,247622983.40076,3.0543024245527e-06,1.1525390625e-05,3.5223042564264e-06,1.0000225804544,497.41360555314,497.41360555314,497.44285063084,497.44285063084,497.41360555314,498.06348814014,498.06348814014,498.06348814014,498.27766436256,498.27766436256,498.27766436256,497.44285063084,1.2691698920331,2.8201662389953,3.2862638829186,-0.41352224362226,0.42831280452101,-1.0117616121451,0.45708561789681,0.31474154806851,-2.5020689260816,-1.3784631975816,-2.6953186950796,2.0550469523786,621.97594614231,621.97594614231,622.00519122001,622.00519122001,621.97594614231,622.62582872931,622.62582872931,622.62582872931,622.84000495173,622.84000495173,622.84000495173,622.00519122001,1128.5523569416,0.0043945772881378,0.0027967494683744,0.0038335287124092,858.63601343412,-0.058047700232164,-0.0027588771477347,-0.00070435531656729,831.90288882214,0.0014471367561625,-0.072167211239248,1e-06
3.857421875e-05,808282842.62351,806127948.18011,806598195.72417,0.2913357762414,0.17305285692813,-0.065348243810965,247950100.55475,3.0678141745229e-06,1.1572265625e-05,3.5449047440137e-06,1.0000241312611,497.38908037877,497.38908037877,497.41475862402,497.41475862402,497.38908037877,498.04574016815,498.04574016815,498.04574016815,498.2444700165,498.2444700165,498.2444700165,497.41475862402,1.3564379680308,2.9864080943714,3.4677574808921,-0.44426518421471,0.45614416758211,-1.0729705823046,0.48359548799977,0.32981152746346,-2.6499519385208,-1.4493363762758,-2.8558779981542,2.177166529611,621.95469549872,621.95469549872,621.98037374397,621.98037374397,621.95469549872,622.61135528811,622.61135528811,622.61135528811,622.81008513645,622.81008513645,622.81008513645,621.98037374397,1159.3313093797,0.004412822957852,0.0028085623601154,0.0038490874307195,861.78246537777,-0.058503786080758,-0.0027746566293995,-0.00071046219132656,834.95299873039,0.0014500673727227,-0.072743286969536,1e-06
3.873046875e-05,808236669.55354,806014842.11649,806495725.54374,0.2913357762414,0.17305285692813,-0.065348243810964,248278443.72668,3.0834745402416e-06,1.1619140625e-05,3.5682706412755e-06,1.0000257734251,497.36307101859,497.36307101859,497.38504773885,497.38504773885,497.36307101859,498.02693068291,498.02693068291,498.02693068291,498.20934509811,498.20934509811,498.20934509811,497.38504773885,1.4486596614159,3.1601031565438,3.65682658044,-0.47697570152314,0.48535576198368,-1.1369125898911,0.51136137526923,0.34528046204213,-2.8045993764099,-1.5232912061496,-3.0237283476922,2.304425377128,621.93220642535,621.93220642535,621.95418314562,621.95418314562,621.93220642535,622.59606608967,622.59606608967,622.59606608967,622.77848050487,622.77848050487,622.77848050487,621.95418314562,1189.6263867197,0.0044310919024532,0.0028204023659523,0.0038646456419219,864.90634596727,-0.058960695743108,-0.0027900590148767,-0.00071647982028514,837.98105604032,0.0014525407498301,-0.0733207543883,1e-06
3.888671875e-05,808187756.5248,805895245.19085,806387438.95201,0.2913357762414,0.17305285692813,-0.065348243810964,248608572.07566,3.0992259582848e-06,1.1666015625e-05,3.5924174985025e-06,1.0000275111457,497.33550815628,497.33550815628,497.35364812476,497.35364812476,497.33550815628,498.00701003475,498.00701003475,498.00701003475,498.17220152574,498.17220152574,498.17220152574,497.35364812476,1.5460385887742,3.3414070382526,3.8536395197696,-0.51175332060031,0.51598119304713,-1.2036286751906,0.54043212282783,0.36113454351544,-2.9661518847363,-1.6004380498934,-3.1990332954285,2.4368638730739,621.90842418353,621.90842418353,621.92656415201,621.92656415201,621.90842418353,622.57992606201,622.57992606201,622.57992606201,622.74511755299,622.74511755299,622.74511755299,621.92656415201,1219.4149717822,0.0044493854576535,0.0028322708518185,0.0038802038290651,868.00666372037,-0.059418371130115,-0.0028050547454157,-0.00072239218081812,840.98607411672,0.0014545478321318,-0.073899558287201,1e-06
3.904296875e-05,808135974.87335,805768879.07001,806273088.5843,0.2913357762414,0.17305285692813,-0.065348243810964,248941044.01542,3.115071957513e-06,1.1712890625e-05,3.617828258707e-06,1.0000293487356,497.30632077102,497.30632077102,497.32048824864,497.32048824864,497.30632077102,497.98592727355,497.98592727355,497.98592727355,498.13294899669,498.13294899669,498.13294899669,497.32048824864,1.6487826318884,3.5304598257618,4.058357037534,-0.5487007545156,0.54805324120538,-1.2731529644567,0.5708577630931,0.37735693593821,-3.1347396656355,-1.6808895745794,-3.3819479228405,2.5745066158771,621.88329278953,621.88329278953,621.89746026715,621.89746026715,621.88329278953,622.56289929206,622.56289929206,622.56289929206,622.7099210152,622.7099210152,622.7099210152,621.89746026715,1248.6771109307,0.00446770449202,0.0028441689410064,0.0038957617501184,871.08240432235,-0.059876756272329,-0.0028196180195658,-0.00072818341694934,843.96704257445,0.0014560761024094,-0.074479634312737,1e-06
3.919921875e-05,808081192.77781,805635460.58799,806152422.82969,0.2913357762414,0.17305285692813,-0.065348243810964,249276389.08299,3.1310160713608e-06,1.1759765625e-05,3.6440102688178e-06,1.0000312906078,497.27543622892,497.27543622892,497.28549546108,497.28549546108,497.27543622892,497.96363024859,497.96363024859,497.96363024859,498.09149511702,498.09149511702,498.09149511702,497.28549546108,1.7571039051711,3.7273856449726,4.2711308938562,-0.58792411097254,0.58160404854396,-1.3455119428674,0.60268927830721,0.39392730618186,-3.3104817152849,-1.7647605262639,-3.5726186568737,2.7173618100292,621.85675517057,621.85675517057,621.86681440273,621.86681440273,621.85675517057,622.54494919024,622.54494919024,622.54494919024,622.67281405867,622.67281405867,622.67281405867,621.86681440273,1277.395637258,0.0044860500581356,0.0028560978816938,0.0039113194046782,874.13253350227,-0.060335792256407,-0.0028337205049683,-0.00073384001905775,846.92292993053,0.0014571157693291,-0.075060916941445,1e-06
3.935546875e-05,808023275.24881,805494702.07665,806025186.13227,0.2913357762414,0.17305285692813,-0.065348243810964,249615055.23624,3.1470618151326e-06,1.1806640625e-05,3.6710026157971e-06,1.0000333412738,497.24278035355,497.24278035355,497.24859600177,497.24859600177,497.24278035355,497.94006565691,497.94006565691,497.94006565691,498.04774548062,498.04774548062,498.04774548062,497.24859600177,1.8712188405063,3.9322949339336,4.4921025098965,-0.62953293766322,0.61666508287681,-1.4207237398556,0.63597842513965,0.41082141746368,-3.4934849866004,-1.852167876828,-3.7711827541945,2.8654202043744,621.8287529089,621.8287529089,621.83456855712,621.83456855712,621.8287529089,622.52603821227,622.52603821227,622.52603821227,622.63371803597,622.63371803597,622.63371803597,621.83456855712,1305.5559981043,0.0045044232285335,0.00286805894474,0.0039268767922866,877.15599773778,-0.06079541822822,-0.0028473332600864,-0.00073934784496179,849.85268429593,0.0014576578464838,-0.075643337743509,1e-06
